num_healthy_workers,actor_manager_num_outstanding_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,info/learner/shared_policy/num_agent_steps_trained,info/learner/shared_policy/num_grad_updates_lifetime,info/learner/shared_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/shared_policy/learner_stats/allreduce_latency,info/learner/shared_policy/learner_stats/grad_gnorm,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
6,0,0,20000,20000,4000,4000,4000,4000,43.24698659614324,43.24698659614324,4000,4000,20000,4000,20000,False,1,41eee_00000,2026-03-12_14-51-25,1773323485,92.49751543998718,92.49751543998718,12044,DESKTOP-1HI26E8,127.0.0.1,92.49751543998718,1,4000,4000,20000,20000,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,92491.993,0.0,92491.993,14234.464,78225.002,51.135,28.527,4000,4000,20000,20000,33.50258620689655,41.275000000000006,0.28844827586206895,0.2537365446490238,[],[],127.38853503184713,2355.5,2354.5,0.0,10.437669,0.2,0.0003,5.3525624143596415,-0.004340066953963598,5.355426103699233,0.09617560298326415,0.007381878439083347,0.7920800698790581,0.0
6,0,0,40000,40000,8000,8000,4000,4000,41.68731469159361,41.68731469159361,8000,8000,40000,4000,40000,False,2,41eee_00000,2026-03-12_14-53-01,1773323581,95.95944952964783,188.456964969635,12044,DESKTOP-1HI26E8,127.0.0.1,188.456964969635,2,8000,8000,40000,40000,774.974116379311,641.0521120689662,695.0646910919558,1000.0,6000,0,6,774.974116379311,641.0521120689662,695.0646910919558,6,94222.222,0.0,94222.222,15350.517,78840.175,50.736,26.947,8000,8000,40000,40000,32.3875,41.49249999999999,0.269,0.2541279921836834,"[673.2193103448226, 774.974116379311, 690.7141810344882, 641.0521120689662, 677.2499784482808, 713.1784482758657]","[1000, 1000, 1000, 1000, 1000, 1000]",127.38853503184713,7065.5,2354.5,0.0,13.887791,0.2,0.0003,4.001268196510915,-0.006430608514822909,4.005852354104352,0.2504173408648011,0.0092322621219851,0.7762495402824094,0.0
6,0,0,60000,60000,12000,12000,4000,4000,37.917775928704486,37.917775928704486,12000,12000,60000,4000,60000,False,3,41eee_00000,2026-03-12_14-54-46,1773323686,105.49944043159485,293.95640540122986,12044,DESKTOP-1HI26E8,127.0.0.1,293.95640540122986,3,12000,12000,60000,60000,1026.4290732758686,641.0521120689662,812.409769396552,1000.0,10000,0,4,1026.4290732758686,641.0521120689662,812.409769396552,4,97978.621,0.0,97978.621,15493.964,82452.079,48.513,27.292,12000,12000,60000,60000,22.97669172932331,41.35112781954888,0.2713533834586466,0.24848485405012286,"[673.2193103448226, 774.974116379311, 690.7141810344882, 641.0521120689662, 677.2499784482808, 713.1784482758657, 972.6163146551659, 980.4550215517187, 1026.4290732758686, 974.2091379310316]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",127.38853503184713,11775.5,2354.5,0.0,18.322851,0.2,0.0003,4.5352964464519685,-0.006439951243128177,4.539940080470593,0.1488512918574542,0.008981631949487996,0.7263649846211614,0.0
6,0,0,80000,80000,16000,16000,4000,4000,43.07214118505141,43.07214118505141,16000,16000,80000,4000,80000,False,4,41eee_00000,2026-03-12_14-56-19,1773323779,92.87715792655945,386.8335633277893,12044,DESKTOP-1HI26E8,127.0.0.1,386.8335633277893,4,16000,16000,80000,80000,1026.4290732758686,641.0521120689662,841.2036835488494,1000.0,12000,0,2,1026.4290732758686,641.0521120689662,841.2036835488494,2,96700.829,0.0,96700.829,15372.008,81295.078,49.203,28.046,16000,16000,80000,80000,25.434188034188033,41.50854700854701,0.26675213675213677,0.25057202744061563,"[673.2193103448226, 774.974116379311, 690.7141810344882, 641.0521120689662, 677.2499784482808, 713.1784482758657, 972.6163146551659, 980.4550215517187, 1026.4290732758686, 974.2091379310316, 1006.7877801724077, 963.5587284482668]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",127.38853503184713,16485.5,2354.5,0.0,18.355997,0.2,0.0003,4.246890963515911,-0.006900251584894749,4.252099655135169,0.20865221136188306,0.008457787727681174,0.698161870405679,0.0
6,0,0,100000,100000,20000,20000,4000,4000,42.55079437901631,42.55079437901631,20000,20000,100000,4000,100000,False,5,41eee_00000,2026-03-12_14-57-53,1773323873,94.0133068561554,480.8468701839447,12044,DESKTOP-1HI26E8,127.0.0.1,480.8468701839447,5,20000,20000,100000,100000,1209.764784482762,641.0521120689662,953.3276317049806,1000.0,18000,0,6,1209.764784482762,641.0521120689662,953.3276317049806,6,96161.722,0.0,96161.722,15501.973,80625.345,49.612,28.448,20000,20000,100000,100000,29.47203389830508,41.54915254237291,0.2705084745762712,0.25071207968668496,"[673.2193103448226, 774.974116379311, 690.7141810344882, 641.0521120689662, 677.2499784482808, 713.1784482758657, 972.6163146551659, 980.4550215517187, 1026.4290732758686, 974.2091379310316, 1006.7877801724077, 963.5587284482668, 1209.764784482762, 1128.6886637931013, 1127.0059698275809, 1200.447737068977, 1199.2374568965445, 1200.3085560344923]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",127.38853503184713,21195.5,2354.5,0.0,18.327335,0.2,0.0003,4.261081393306675,-0.007893677766191636,4.267110130184522,0.2828329125660493,0.009324711338702076,0.6717818263230051,0.0
6,0,0,120000,120000,24000,24000,4000,4000,43.53371086039721,43.53371086039721,24000,24000,120000,4000,120000,False,6,41eee_00000,2026-03-12_14-59-25,1773323965,91.89132308959961,572.7381932735443,12044,DESKTOP-1HI26E8,127.0.0.1,572.7381932735443,6,24000,24000,120000,120000,1375.8022844827858,641.0521120689662,1023.5193994905985,1000.0,22000,0,4,1375.8022844827858,641.0521120689662,1023.5193994905985,4,95448.571,0.0,95448.571,15650.301,79763.456,50.148,28.516,24000,24000,120000,120000,30.779130434782605,41.75652173913042,0.28278260869565214,0.2514708693528175,"[673.2193103448226, 774.974116379311, 690.7141810344882, 641.0521120689662, 677.2499784482808, 713.1784482758657, 972.6163146551659, 980.4550215517187, 1026.4290732758686, 974.2091379310316, 1006.7877801724077, 963.5587284482668, 1209.764784482762, 1128.6886637931013, 1127.0059698275809, 1200.447737068977, 1199.2374568965445, 1200.3085560344923, 1343.9255172413866, 1265.0996767241522, 1372.7019396551912, 1375.8022844827858]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",127.38853503184713,25905.5,2354.5,0.0,20.803722,0.2,0.0003,4.493149198088676,-0.00739247231643386,4.498999810269431,0.19073380364733897,0.007709276845966977,0.6299454235094115,0.0
6,0,0,140000,140000,28000,28000,4000,4000,49.795178449885874,49.795178449885874,28000,28000,140000,4000,140000,False,7,41eee_00000,2026-03-12_15-00-46,1773324046,80.3386583328247,653.076851606369,12044,DESKTOP-1HI26E8,127.0.0.1,653.076851606369,7,28000,28000,140000,140000,1375.8022844827858,641.0521120689662,1049.3603843390836,1000.0,24000,0,2,1375.8022844827858,641.0521120689662,1049.3603843390836,2,93288.641,0.0,93288.641,15706.868,77547.128,51.582,28.163,28000,28000,140000,140000,23.320000000000004,41.62300000000001,0.2857,0.25118954567659985,"[673.2193103448226, 774.974116379311, 690.7141810344882, 641.0521120689662, 677.2499784482808, 713.1784482758657, 972.6163146551659, 980.4550215517187, 1026.4290732758686, 974.2091379310316, 1006.7877801724077, 963.5587284482668, 1209.764784482762, 1128.6886637931013, 1127.0059698275809, 1200.447737068977, 1199.2374568965445, 1200.3085560344923, 1343.9255172413866, 1265.0996767241522, 1372.7019396551912, 1375.8022844827858, 1364.1822413793118, 1303.040193965528]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",127.38853503184713,30615.5,2354.5,0.0,22.757544,0.2,0.0003,3.827793538545094,-0.006626341322678163,3.8328056364302423,0.2637127430196021,0.008071223960003041,0.6189499427178863,0.0
6,0,0,160000,160000,32000,32000,4000,4000,48.438943277217696,48.438943277217696,32000,32000,160000,4000,160000,False,8,41eee_00000,2026-03-12_15-02-08,1773324128,82.59170126914978,735.6685528755188,12044,DESKTOP-1HI26E8,127.0.0.1,735.6685528755188,8,32000,32000,160000,160000,1520.7961422413862,641.0521120689662,1136.2846472701146,1000.0,30000,0,6,1520.7961422413862,641.0521120689662,1136.2846472701146,6,91949.834,0.0,91949.834,15751.415,76163.159,52.519,28.713,32000,32000,160000,160000,25.737499999999997,41.58365384615385,0.2548076923076923,0.25068228364210293,"[673.2193103448226, 774.974116379311, 690.7141810344882, 641.0521120689662, 677.2499784482808, 713.1784482758657, 972.6163146551659, 980.4550215517187, 1026.4290732758686, 974.2091379310316, 1006.7877801724077, 963.5587284482668, 1209.764784482762, 1128.6886637931013, 1127.0059698275809, 1200.447737068977, 1199.2374568965445, 1200.3085560344923, 1343.9255172413866, 1265.0996767241522, 1372.7019396551912, 1375.8022844827858, 1364.1822413793118, 1303.040193965528, 1500.8046336206696, 1428.8398922413758, 1449.6196120689674, 1520.7961422413862, 1493.1975215517052, 1510.632392241334]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",127.38853503184713,35325.5,2354.5,0.0,24.469843,0.2,0.0003,3.917900574181996,-0.0073927427078508265,3.9236918130498024,0.2566554591787342,0.008007498667386955,0.5642305892554058,0.0
6,0,0,180000,180000,36000,36000,4000,4000,46.508077301444764,46.508077301444764,36000,36000,180000,4000,180000,False,9,41eee_00000,2026-03-12_15-03-34,1773324214,86.01743245124817,821.685985326767,12044,DESKTOP-1HI26E8,127.0.0.1,821.685985326767,9,36000,36000,180000,180000,1590.081099137953,641.0521120689662,1181.9660813894534,1000.0,34000,0,4,1590.081099137953,641.0521120689662,1181.9660813894534,4,91289.471,0.0,91289.471,15727.556,75527.28,52.961,28.255,36000,36000,180000,180000,28.887962962962963,41.78240740740742,0.2675,0.25205924659393153,"[673.2193103448226, 774.974116379311, 690.7141810344882, 641.0521120689662, 677.2499784482808, 713.1784482758657, 972.6163146551659, 980.4550215517187, 1026.4290732758686, 974.2091379310316, 1006.7877801724077, 963.5587284482668, 1209.764784482762, 1128.6886637931013, 1127.0059698275809, 1200.447737068977, 1199.2374568965445, 1200.3085560344923, 1343.9255172413866, 1265.0996767241522, 1372.7019396551912, 1375.8022844827858, 1364.1822413793118, 1303.040193965528, 1500.8046336206696, 1428.8398922413758, 1449.6196120689674, 1520.7961422413862, 1493.1975215517052, 1510.632392241334, 1531.841228448293, 1454.234181034484, 1522.1508405172378, 1590.081099137953]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",127.38853503184713,40035.5,2354.5,0.0,23.815712,0.2,0.0003,3.5740808729912823,-0.007293847302516681,3.5798665811554895,0.19352939276938225,0.007540696236216408,0.5893540571639492,0.0
6,0,0,200000,200000,40000,40000,4000,4000,44.72200132145855,44.72200132145855,40000,40000,200000,4000,200000,False,10,41eee_00000,2026-03-12_15-05-04,1773324304,89.45247650146484,911.1384618282318,12044,DESKTOP-1HI26E8,127.0.0.1,911.1384618282318,10,40000,40000,200000,200000,1590.081099137953,641.0521120689662,1201.6291373323777,1000.0,36000,0,2,1590.081099137953,641.0521120689662,1201.6291373323777,2,91104.668,0.0,91104.668,15620.017,75450.445,53.015,27.863,40000,40000,200000,200000,30.336607142857144,41.85089285714286,0.2764285714285714,0.2501079541489287,"[673.2193103448226, 774.974116379311, 690.7141810344882, 641.0521120689662, 677.2499784482808, 713.1784482758657, 972.6163146551659, 980.4550215517187, 1026.4290732758686, 974.2091379310316, 1006.7877801724077, 963.5587284482668, 1209.764784482762, 1128.6886637931013, 1127.0059698275809, 1200.447737068977, 1199.2374568965445, 1200.3085560344923, 1343.9255172413866, 1265.0996767241522, 1372.7019396551912, 1375.8022844827858, 1364.1822413793118, 1303.040193965528, 1500.8046336206696, 1428.8398922413758, 1449.6196120689674, 1520.7961422413862, 1493.1975215517052, 1510.632392241334, 1531.841228448293, 1454.234181034484, 1522.1508405172378, 1590.081099137953, 1549.6012284483036, 1522.200948275886]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",127.38853503184713,44745.5,2354.5,0.0,24.624844,0.2,0.0003,3.5946816050069854,-0.009239680929536557,3.60201904358631,0.24370359841678807,0.009511217863214643,0.5744649936692223,0.0
